 TIME                    	teplota_privod_otopka    	prutok                   	privod                   	
  +1.6583333333333332E+01	  +2.5000000000000000E+01	  +1.1310000000000000E+03	  +2.4958481867588358E+01	
  +1.6600000000000001E+01	  +2.5000000000000000E+01	  +1.1310000000000000E+03	  +2.4958292591423763E+01	
  +1.6616666666666667E+01	  +2.5000000000000000E+01	  +1.1330000000000000E+03	  +2.4958154505759072E+01	
  +1.6633333333333333E+01	  +2.5000000000000000E+01	  +1.1320000000000000E+03	  +2.4957989891532353E+01	
  +1.6649999999999999E+01	  +2.5000000000000000E+01	  +1.1300000000000000E+03	  +2.4957848596225727E+01	
  +1.6666666666666668E+01	  +2.5000000000000000E+01	  +1.1310000000000000E+03	  +2.4957699225767641E+01	
  +1.6683333333333334E+01	  +2.5000000000000000E+01	  +1.1320000000000000E+03	  +2.4957570189235177E+01	
  +1.6699999999999999E+01	  +2.5000000000000000E+01	  +1.1330000000000000E+03	  +2.4957420850842158E+01	
  +1.6716666666666665E+01	  +2.5000000000000000E+01	  +1.1350000000000000E+03	  +2.4957304472449593E+01	
  +1.6733333333333334E+01	  +2.5000000000000000E+01	  +1.1320000000000000E+03	  +2.4957204754433850E+01	
  +1.6750000000000000E+01	  +2.5000000000000000E+01	  +1.1310000000000000E+03	  +2.4957109420055101E+01	
  +1.6766666666666666E+01	  +2.5000000000000000E+01	  +1.1330000000000000E+03	  +2.4956988082251364E+01	
  +1.6783333333333335E+01	  +2.5000000000000000E+01	  +1.1310000000000000E+03	  +2.4956874465337886E+01	
  +1.6800000000000001E+01	  +2.5000000000000000E+01	  +1.1340000000000000E+03	  +2.4956749622082480E+01	
  +1.6816666666666666E+01	  +2.5000000000000000E+01	  +1.1340000000000000E+03	  +2.4956643941573493E+01	
  +1.6833333333333332E+01	  +2.5000000000000000E+01	  +1.1330000000000000E+03	  +2.4956557833583311E+01	
  +1.6850000000000001E+01	  +2.5000000000000000E+01	  +1.1310000000000000E+03	  +2.4956476879329529E+01	
  +1.6866666666666667E+01	  +2.5000000000000000E+01	  +1.1320000000000000E+03	  +2.4956375079926232E+01	
  +1.6883333333333333E+01	  +2.5000000000000000E+01	  +1.1340000000000000E+03	  +2.4956279927474359E+01	
  +1.6899999999999999E+01	  +2.5000000000000000E+01	  +1.1330000000000000E+03	  +2.4956176902204341E+01	
  +1.6916666666666668E+01	  +2.5000000000000000E+01	  +1.1300000000000000E+03	  +2.4956083394970651E+01	
  +1.6933333333333334E+01	  +2.5000000000000000E+01	  +1.1330000000000000E+03	  +2.4956009585673641E+01	
  +1.6949999999999999E+01	  +2.5000000000000000E+01	  +1.1350000000000000E+03	  +2.4955939048736287E+01	
  +1.6966666666666665E+01	  +2.5000000000000000E+01	  +1.1330000000000000E+03	  +2.4955851255273497E+01	
  +1.6983333333333334E+01	  +2.5000000000000000E+01	  +1.1300000000000000E+03	  +2.4955769885432300E+01	
  +1.7000000000000000E+01	  +2.5000000000000000E+01	  +1.1330000000000000E+03	  +2.4954339349522460E+01	
  +1.7016666666666666E+01	  +2.5000000000000000E+01	  +1.1310000000000000E+03	  +2.4948140213448504E+01	
  +1.7033333333333335E+01	  +2.5000000000000000E+01	  +1.1320000000000000E+03	  +2.4938891540280665E+01	
  +1.7050000000000001E+01	  +2.5000000000000000E+01	  +1.1340000000000000E+03	  +2.4937571635600335E+01	
  +1.7066666666666666E+01	  +2.5000000000000000E+01	  +1.1300000000000000E+03	  +2.4939908582177292E+01	
  +1.7083333333333332E+01	  +2.5000000000000000E+01	  +1.1310000000000000E+03	  +2.4941477032007413E+01	
  +1.7100000000000001E+01	  +2.5000000000000000E+01	  +1.1320000000000000E+03	  +2.4942781529548437E+01	
  +1.7116666666666667E+01	  +2.5000000000000000E+01	  +1.1290000000000000E+03	  +2.4943984757769332E+01	
  +1.7133333333333333E+01	  +2.5000000000000000E+01	  +1.1330000000000000E+03	  +2.4945061912880217E+01	
  +1.7149999999999999E+01	  +2.5000000000000000E+01	  +1.1330000000000000E+03	  +2.4946091925418436E+01	
  +1.7166666666666668E+01	  +2.5000000000000000E+01	  +1.1320000000000000E+03	  +2.4947026312582693E+01	
  +1.7183333333333334E+01	  +2.5000000000000000E+01	  +1.1320000000000000E+03	  +2.4947900066501884E+01	
  +1.7199999999999999E+01	  +2.5000000000000000E+01	  +1.1350000000000000E+03	  +2.4948707456277603E+01	
  +1.7216666666666665E+01	  +2.5000000000000000E+01	  +1.1320000000000000E+03	  +2.4949461492103055E+01	
  +1.7233333333333334E+01	  +2.5000000000000000E+01	  +1.1330000000000000E+03	  +2.4950143821568698E+01	
  +1.7250000000000000E+01	  +2.5000000000000000E+01	  +1.1320000000000000E+03	  +2.4950794691804024E+01	
  +1.7266666666666666E+01	  +2.5000000000000000E+01	  +1.1320000000000000E+03	  +2.4951389289917188E+01	
  +1.7283333333333335E+01	  +2.5000000000000000E+01	  +1.1350000000000000E+03	  +2.4951940985613188E+01	
  +1.7300000000000001E+01	  +2.5000000000000000E+01	  +1.1320000000000000E+03	  +2.4952459291979920E+01	
  +1.7316666666666666E+01	  +2.5000000000000000E+01	  +1.1330000000000000E+03	  +2.4952939655043711E+01	
  +1.7333333333333332E+01	  +2.5000000000000000E+01	  +1.1310000000000000E+03	  +2.4953373773357100E+01	
  +1.7350000000000001E+01	  +2.5000000000000000E+01	  +1.1310000000000000E+03	  +2.4953789141248301E+01	
  +1.7366666666666667E+01	  +2.5000000000000000E+01	  +1.1320000000000000E+03	  +2.4954168122931836E+01	
  +1.7383333333333333E+01	  +2.5000000000000000E+01	  +1.1360000000000000E+03	  +2.4954516667859473E+01	
  +1.7399999999999999E+01	  +2.5000000000000000E+01	  +1.1310000000000000E+03	  +2.4954849762433479E+01	
  +1.7416666666666668E+01	  +2.5000000000000000E+01	  +1.1340000000000000E+03	  +2.4955171042521545E+01	
  +1.7433333333333334E+01	  +2.5000000000000000E+01	  +1.1310000000000000E+03	  +2.4955458993491781E+01	
  +1.7449999999999999E+01	  +2.5000000000000000E+01	  +1.1340000000000000E+03	  +2.4955717697406190E+01	
  +1.7466666666666665E+01	  +2.5000000000000000E+01	  +1.1330000000000000E+03	  +2.4955965522736495E+01	
  +1.7483333333333334E+01	  +2.5000000000000000E+01	  +1.1340000000000000E+03	  +2.4956194661568613E+01	
  +1.7500000000000000E+01	  +2.5000000000000000E+01	  +1.1360000000000000E+03	  +2.4956283610550219E+01	
  +1.7516666666666666E+01	  +2.5000000000000000E+01	  +1.1350000000000000E+03	  +2.4956117778773564E+01	
  +1.7533333333333335E+01	  +2.5000000000000000E+01	  +1.1340000000000000E+03	  +2.4955804627938367E+01	
  +1.7550000000000001E+01	  +2.5000000000000000E+01	  +1.1330000000000000E+03	  +2.4955480494878856E+01	
  +1.7566666666666666E+01	  +2.5000000000000000E+01	  +1.1340000000000000E+03	  +2.4955181392371909E+01	
  +1.7583333333333332E+01	  +2.5000000000000000E+01	  +1.1320000000000000E+03	  +2.4954913850577960E+01	
  +1.7600000000000001E+01	  +2.5000000000000000E+01	  +1.1340000000000000E+03	  +2.4954665132027269E+01	
  +1.7616666666666667E+01	  +2.5000000000000000E+01	  +1.1330000000000000E+03	  +2.4954414805065891E+01	
  +1.7633333333333333E+01	  +2.5000000000000000E+01	  +1.1330000000000000E+03	  +2.4954193884269543E+01	
  +1.7649999999999999E+01	  +2.5000000000000000E+01	  +1.1340000000000000E+03	  +2.4953986274066654E+01	
  +1.7666666666666668E+01	  +2.5000000000000000E+01	  +1.1340000000000000E+03	  +2.4953814646065101E+01	
  +1.7683333333333334E+01	  +2.5000000000000000E+01	  +1.1330000000000000E+03	  +2.4953629260269906E+01	
  +1.7699999999999999E+01	  +2.5000000000000000E+01	  +1.1350000000000000E+03	  +2.4953476869464502E+01	
  +1.7716666666666665E+01	  +2.5000000000000000E+01	  +1.1320000000000000E+03	  +2.4953321550491943E+01	
  +1.7733333333333334E+01	  +2.5000000000000000E+01	  +1.1340000000000000E+03	  +2.4953195479595610E+01	
  +1.7750000000000000E+01	  +2.5000000000000000E+01	  +1.1330000000000000E+03	  +2.4953049094741282E+01	
  +1.7766666666666666E+01	  +2.5000000000000000E+01	  +1.1360000000000000E+03	  +2.4952899366051735E+01	
  +1.7783333333333335E+01	  +2.5000000000000000E+01	  +1.1330000000000000E+03	  +2.4952791006183904E+01	
  +1.7800000000000001E+01	  +2.5000000000000000E+01	  +1.1330000000000000E+03	  +2.4952684900918143E+01	
  +1.7816666666666666E+01	  +2.5000000000000000E+01	  +1.1310000000000000E+03	  +2.4952599597903887E+01	
  +1.7833333333333332E+01	  +2.5000000000000000E+01	  +1.1330000000000000E+03	  +2.4952531657928287E+01	
  +1.7850000000000001E+01	  +2.5000000000000000E+01	  +1.1340000000000000E+03	  +2.4952460863234496E+01	
  +1.7866666666666667E+01	  +2.5000000000000000E+01	  +1.1340000000000000E+03	  +2.4952378108469070E+01	
  +1.7883333333333333E+01	  +2.5000000000000000E+01	  +1.1360000000000000E+03	  +2.4952291819632833E+01	
  +1.7899999999999999E+01	  +2.5000000000000000E+01	  +1.1320000000000000E+03	  +2.4952214620458474E+01	
  +1.7916666666666668E+01	  +2.5000000000000000E+01	  +1.1310000000000000E+03	  +2.4952159226801967E+01	
  +1.7933333333333334E+01	  +2.5000000000000000E+01	  +1.1320000000000000E+03	  +2.4952117124629059E+01	
  +1.7949999999999999E+01	  +2.5000000000000000E+01	  +1.1340000000000000E+03	  +2.4952080336941091E+01	
  +1.7966666666666665E+01	  +2.5000000000000000E+01	  +1.1320000000000000E+03	  +2.4952050169423877E+01	
  +1.7983333333333334E+01	  +2.5000000000000000E+01	  +1.1360000000000000E+03	  +2.4952003542532331E+01	
  +1.8000000000000000E+01	  +2.5000000000000000E+01	  +1.1350000000000000E+03	  +2.4909026805409251E+01	
  +1.8016666666666666E+01	  +2.5000000000000000E+01	  +1.1330000000000000E+03	  +2.4867211358309312E+01	
  +1.8033333333333335E+01	  +2.5000000000000000E+01	  +1.1350000000000000E+03	  +2.4861035791998756E+01	
  +1.8050000000000001E+01	  +2.5000000000000000E+01	  +1.1320000000000000E+03	  +2.4858130189926147E+01	
  +1.8066666666666666E+01	  +2.5000000000000000E+01	  +1.1340000000000000E+03	  +2.4858550583228379E+01	
  +1.8083333333333332E+01	  +2.5000000000000000E+01	  +1.1360000000000000E+03	  +2.4857453785037308E+01	
  +1.8100000000000001E+01	  +2.5000000000000000E+01	  +1.1360000000000000E+03	  +2.4857797105951388E+01	
  +1.8116666666666667E+01	  +2.5000000000000000E+01	  +1.1350000000000000E+03	  +2.4857033314047730E+01	
  +1.8133333333333333E+01	  +2.5000000000000000E+01	  +1.1360000000000000E+03	  +2.4857191882057435E+01	
  +1.8149999999999999E+01	  +2.5000000000000000E+01	  +1.1360000000000000E+03	  +2.4856659123510170E+01	
  +1.8166666666666668E+01	  +2.5000000000000000E+01	  +1.1320000000000000E+03	  +2.4856717430156920E+01	
  +1.8183333333333334E+01	  +2.5000000000000000E+01	  +1.1350000000000000E+03	  +2.4856330563505338E+01	
  +1.8199999999999999E+01	  +2.5000000000000000E+01	  +1.1320000000000000E+03	  +2.4856312459536042E+01	
  +1.8216666666666665E+01	  +2.5000000000000000E+01	  +1.1340000000000000E+03	  +2.4856002511577817E+01	
  +1.8233333333333334E+01	  +2.5000000000000000E+01	  +1.1320000000000000E+03	  +2.4855945119351571E+01	
  +1.8250000000000000E+01	  +2.5000000000000000E+01	  +1.1310000000000000E+03	  +2.4855720143916415E+01	
  +1.8266666666666666E+01	  +2.5000000000000000E+01	  +1.1350000000000000E+03	  +2.4855644213856966E+01	
  +1.8283333333333335E+01	  +2.5000000000000000E+01	  +1.1340000000000000E+03	  +2.4855488390361383E+01	
  +1.8300000000000001E+01	  +2.5000000000000000E+01	  +1.1340000000000000E+03	  +2.4855447260263574E+01	
  +1.8316666666666666E+01	  +2.5000000000000000E+01	  +1.1320000000000000E+03	  +2.4855302323085986E+01	
  +1.8333333333333332E+01	  +2.5000000000000000E+01	  +1.1330000000000000E+03	  +2.4855204064692735E+01	
  +1.8350000000000001E+01	  +2.5000000000000000E+01	  +1.1350000000000000E+03	  +2.4855098673014727E+01	
  +1.8366666666666667E+01	  +2.5000000000000000E+01	  +1.1350000000000000E+03	  +2.4855027105452375E+01	
  +1.8383333333333333E+01	  +2.5000000000000000E+01	  +1.1360000000000000E+03	  +2.4854949029855124E+01	
  +1.8399999999999999E+01	  +2.5000000000000000E+01	  +1.1340000000000000E+03	  +2.4854890832090238E+01	
  +1.8416666666666668E+01	  +2.5000000000000000E+01	  +1.1330000000000000E+03	  +2.4854833003472177E+01	
  +1.8433333333333334E+01	  +2.5000000000000000E+01	  +1.1350000000000000E+03	  +2.4854777032507261E+01	
  +1.8449999999999999E+01	  +2.5000000000000000E+01	  +1.1350000000000000E+03	  +2.4854702182123479E+01	
  +1.8466666666666665E+01	  +2.5000000000000000E+01	  +1.1310000000000000E+03	  +2.4854645646888581E+01	
  +1.8483333333333334E+01	  +2.5000000000000000E+01	  +1.1320000000000000E+03	  +2.4854594524784911E+01	
  +1.8500000000000000E+01	  +2.5000000000000000E+01	  +1.1340000000000000E+03	  +2.4854556377714495E+01	
  +1.8516666666666666E+01	  +2.5000000000000000E+01	  +1.1310000000000000E+03	  +2.4854528762943822E+01	
  +1.8533333333333335E+01	  +2.5000000000000000E+01	  +1.1370000000000000E+03	  +2.4854497920143444E+01	
  +1.8550000000000001E+01	  +2.5000000000000000E+01	  +1.1330000000000000E+03	  +2.4854462794206949E+01	
  +1.8566666666666666E+01	  +2.5000000000000000E+01	  +1.1350000000000000E+03	  +2.4854415713408670E+01	
  +1.8583333333333332E+01	  +2.5000000000000000E+01	  +1.1330000000000000E+03	  +2.4854374315704188E+01	
  +1.8600000000000001E+01	  +2.5000000000000000E+01	  +1.1350000000000000E+03	  +2.4854340719360184E+01	
  +1.8616666666666667E+01	  +2.5000000000000000E+01	  +1.1320000000000000E+03	  +2.4854312832320730E+01	
  +1.8633333333333333E+01	  +2.5000000000000000E+01	  +1.1300000000000000E+03	  +2.4854285099044617E+01	
  +1.8649999999999999E+01	  +2.5000000000000000E+01	  +1.1310000000000000E+03	  +2.4854260468749587E+01	
  +1.8666666666666668E+01	  +2.5000000000000000E+01	  +1.1330000000000000E+03	  +2.4854221667416759E+01	
  +1.8683333333333334E+01	  +2.5000000000000000E+01	  +1.1350000000000000E+03	  +2.4854176240572738E+01	
  +1.8699999999999999E+01	  +2.5000000000000000E+01	  +1.1350000000000000E+03	  +2.4854131364257999E+01	
  +1.8716666666666665E+01	  +2.5000000000000000E+01	  +1.1340000000000000E+03	  +2.4854098412916670E+01	
  +1.8733333333333334E+01	  +2.5000000000000000E+01	  +1.1340000000000000E+03	  +2.4854065248376944E+01	
  +1.8750000000000000E+01	  +2.5000000000000000E+01	  +1.1340000000000000E+03	  +2.4854039517684630E+01	
  +1.8766666666666666E+01	  +2.5000000000000000E+01	  +1.1340000000000000E+03	  +2.4854001605045323E+01	
  +1.8783333333333335E+01	  +2.5000000000000000E+01	  +1.1330000000000000E+03	  +2.4853951835669665E+01	
  +1.8800000000000001E+01	  +2.5000000000000000E+01	  +1.1340000000000000E+03	  +2.4853904708790822E+01	
  +1.8816666666666666E+01	  +2.5000000000000000E+01	  +1.1340000000000000E+03	  +2.4853869632430868E+01	
  +1.8833333333333332E+01	  +2.5000000000000000E+01	  +1.1350000000000000E+03	  +2.4853837002672066E+01	
  +1.8850000000000001E+01	  +2.5000000000000000E+01	  +1.1340000000000000E+03	  +2.4853808248303196E+01	
  +1.8866666666666667E+01	  +2.5000000000000000E+01	  +1.1320000000000000E+03	  +2.4853779899063372E+01	
  +1.8883333333333333E+01	  +2.5000000000000000E+01	  +1.1340000000000000E+03	  +2.4853740681851832E+01	
  +1.8899999999999999E+01	  +2.5000000000000000E+01	  +1.1320000000000000E+03	  +2.4853687280686739E+01	
  +1.8916666666666668E+01	  +2.5000000000000000E+01	  +1.1320000000000000E+03	  +2.4853638643874778E+01	
  +1.8933333333333334E+01	  +2.5000000000000000E+01	  +1.1330000000000000E+03	  +2.4853607492688759E+01	
  +1.8949999999999999E+01	  +2.5000000000000000E+01	  +1.1340000000000000E+03	  +2.4853577188629163E+01	
  +1.8966666666666665E+01	  +2.5000000000000000E+01	  +1.1330000000000000E+03	  +2.4853548265219317E+01	
  +1.8983333333333334E+01	  +2.5000000000000000E+01	  +1.1340000000000000E+03	  +2.4853508779693840E+01	
  +1.9000000000000000E+01	  +2.5000000000000000E+01	  +1.1340000000000000E+03	  +2.4853456447216260E+01	
  +1.9016666666666666E+01	  +2.5000000000000000E+01	  +1.1330000000000000E+03	  +2.4853408836361247E+01	
  +1.9033333333333335E+01	  +2.5000000000000000E+01	  +1.1350000000000000E+03	  +2.4853371894488507E+01	
  +1.9050000000000001E+01	  +2.5000000000000000E+01	  +1.1340000000000000E+03	  +2.4853343309044874E+01	
  +1.9066666666666666E+01	  +2.5000000000000000E+01	  +1.1350000000000000E+03	  +2.4853312207463830E+01	
  +1.9083333333333332E+01	  +2.5000000000000000E+01	  +1.1350000000000000E+03	  +2.4853280839472511E+01	
  +1.9100000000000001E+01	  +2.5000000000000000E+01	  +1.1340000000000000E+03	  +2.4853239753162040E+01	
  +1.9116666666666667E+01	  +2.5000000000000000E+01	  +1.1340000000000000E+03	  +2.4853189285884504E+01	
  +1.9133333333333333E+01	  +2.5000000000000000E+01	  +1.1300000000000000E+03	  +2.4853142094114528E+01	
  +1.9149999999999999E+01	  +2.5000000000000000E+01	  +1.1350000000000000E+03	  +2.4853106160575198E+01	
  +1.9166666666666668E+01	  +2.5000000000000000E+01	  +1.1340000000000000E+03	  +2.4853073303639718E+01	
  +1.9183333333333334E+01	  +2.5000000000000000E+01	  +1.1340000000000000E+03	  +2.4853039306736413E+01	
  +1.9199999999999999E+01	  +2.5000000000000000E+01	  +1.1350000000000000E+03	  +2.4853000621314134E+01	
  +1.9216666666666665E+01	  +2.5000000000000000E+01	  +1.1360000000000000E+03	  +2.4852949632596673E+01	
  +1.9233333333333334E+01	  +2.5000000000000000E+01	  +1.1340000000000000E+03	  +2.4852906137223986E+01	
  +1.9250000000000000E+01	  +2.5000000000000000E+01	  +1.1340000000000000E+03	  +2.4852864790230239E+01	
  +1.9266666666666666E+01	  +2.5000000000000000E+01	  +1.1320000000000000E+03	  +2.4852830957364965E+01	
  +1.9283333333333335E+01	  +2.5000000000000000E+01	  +1.1350000000000000E+03	  +2.4852799318378430E+01	
  +1.9300000000000001E+01	  +2.5000000000000000E+01	  +1.1330000000000000E+03	  +2.4852765003170809E+01	
  +1.9316666666666666E+01	  +2.5000000000000000E+01	  +1.1320000000000000E+03	  +2.4852728494869481E+01	
  +1.9333333333333332E+01	  +2.5000000000000000E+01	  +1.1330000000000000E+03	  +2.4852677650515417E+01	
  +1.9350000000000001E+01	  +2.5000000000000000E+01	  +1.1340000000000000E+03	  +2.4852630690637103E+01	
  +1.9366666666666667E+01	  +2.5000000000000000E+01	  +1.1350000000000000E+03	  +2.4852592616220303E+01	
  +1.9383333333333333E+01	  +2.5000000000000000E+01	  +1.1330000000000000E+03	  +2.4852562824198895E+01	
  +1.9399999999999999E+01	  +2.5000000000000000E+01	  +1.1320000000000000E+03	  +2.4852530769619992E+01	
  +1.9416666666666668E+01	  +2.5000000000000000E+01	  +1.1320000000000000E+03	  +2.4852501457492590E+01	
  +1.9433333333333334E+01	  +2.5000000000000000E+01	  +1.1350000000000000E+03	  +2.4852456954729277E+01	
  +1.9449999999999999E+01	  +2.5000000000000000E+01	  +1.1320000000000000E+03	  +2.4852406534325496E+01	
  +1.9466666666666665E+01	  +2.5000000000000000E+01	  +1.1330000000000000E+03	  +2.4852361731432051E+01	
  +1.9483333333333334E+01	  +2.5000000000000000E+01	  +1.1320000000000000E+03	  +2.4852321219450328E+01	
  +1.9500000000000000E+01	  +2.5000000000000000E+01	  +1.1350000000000000E+03	  +2.4852407011970708E+01	
  +1.9516666666666666E+01	  +2.5000000000000000E+01	  +1.1360000000000000E+03	  +2.4852721884978042E+01	
  +1.9533333333333335E+01	  +2.5000000000000000E+01	  +1.1360000000000000E+03	  +2.4853134333290750E+01	
  +1.9550000000000001E+01	  +2.5000000000000000E+01	  +1.1350000000000000E+03	  +2.4853531087626791E+01	
  +1.9566666666666666E+01	  +2.5000000000000000E+01	  +1.1350000000000000E+03	  +2.4853916815737083E+01	
  +1.9583333333333332E+01	  +2.5000000000000000E+01	  +1.1320000000000000E+03	  +2.4854285070730093E+01	
  +1.9600000000000001E+01	  +2.5000000000000000E+01	  +1.1330000000000000E+03	  +2.4854632030849228E+01	
  +1.9616666666666667E+01	  +2.5000000000000000E+01	  +1.1320000000000000E+03	  +2.4854956862371274E+01	
  +1.9633333333333333E+01	  +2.5000000000000000E+01	  +1.1350000000000000E+03	  +2.4855263538300100E+01	
  +1.9649999999999999E+01	  +2.5000000000000000E+01	  +1.1350000000000000E+03	  +2.4855538211234958E+01	
  +1.9666666666666668E+01	  +2.5000000000000000E+01	  +1.1320000000000000E+03	  +2.4855784309758302E+01	
  +1.9683333333333334E+01	  +2.5000000000000000E+01	  +1.1330000000000000E+03	  +2.4856022933730177E+01	
  +1.9699999999999999E+01	  +2.5000000000000000E+01	  +1.1320000000000000E+03	  +2.4856255663271835E+01	
  +1.9716666666666665E+01	  +2.5000000000000000E+01	  +1.1360000000000000E+03	  +2.4856446652713487E+01	
  +1.9733333333333334E+01	  +2.5000000000000000E+01	  +1.1360000000000000E+03	  +2.4856663064340800E+01	
  +1.9750000000000000E+01	  +2.5000000000000000E+01	  +1.1360000000000000E+03	  +2.4856873815978041E+01	
  +1.9766666666666666E+01	  +2.5000000000000000E+01	  +1.1340000000000000E+03	  +2.4857026799572541E+01	
  +1.9783333333333335E+01	  +2.5000000000000000E+01	  +1.1320000000000000E+03	  +2.4857159840117571E+01	
  +1.9800000000000001E+01	  +2.5000000000000000E+01	  +1.1330000000000000E+03	  +2.4857318511433018E+01	
  +1.9816666666666666E+01	  +2.5000000000000000E+01	  +1.1320000000000000E+03	  +2.4857472133700298E+01	
  +1.9833333333333332E+01	  +2.5000000000000000E+01	  +1.1350000000000000E+03	  +2.4857616157276318E+01	
  +1.9850000000000001E+01	  +2.5000000000000000E+01	  +1.1330000000000000E+03	  +2.4857753134146982E+01	
  +1.9866666666666667E+01	  +2.5000000000000000E+01	  +1.1320000000000000E+03	  +2.4857891832443240E+01	
  +1.9883333333333333E+01	  +2.5000000000000000E+01	  +1.1340000000000000E+03	  +2.4858012478504186E+01	
  +1.9899999999999999E+01	  +2.5000000000000000E+01	  +1.1350000000000000E+03	  +2.4858104946465524E+01	
  +1.9916666666666668E+01	  +2.5000000000000000E+01	  +1.1340000000000000E+03	  +2.4858191886419586E+01	
  +1.9933333333333334E+01	  +2.5000000000000000E+01	  +1.1310000000000000E+03	  +2.4858287180393560E+01	
  +1.9949999999999999E+01	  +2.5000000000000000E+01	  +1.1340000000000000E+03	  +2.4858382904624502E+01	
  +1.9966666666666665E+01	  +2.5000000000000000E+01	  +1.1320000000000000E+03	  +2.4858470700174426E+01	
  +1.9983333333333334E+01	  +2.5000000000000000E+01	  +1.1370000000000000E+03	  +2.4858557757570026E+01	
  +2.0000000000000000E+01	  +2.5000000000000000E+01	  +1.1350000000000000E+03	  +2.4802723231687967E+01	
  +2.0016666666666666E+01	  +2.5000000000000000E+01	  +1.1340000000000000E+03	  +2.4749865242049193E+01	
  +2.0033333333333335E+01	  +2.5000000000000000E+01	  +1.1330000000000000E+03	  +2.4742234569489749E+01	
  +2.0050000000000001E+01	  +2.5000000000000000E+01	  +1.1370000000000000E+03	  +2.4738808997307078E+01	
  +2.0066666666666666E+01	  +2.5000000000000000E+01	  +1.1360000000000000E+03	  +2.4739645631940931E+01	
  +2.0083333333333332E+01	  +2.5000000000000000E+01	  +1.1350000000000000E+03	  +2.4738436372168835E+01	
  +2.0100000000000001E+01	  +2.5000000000000000E+01	  +1.1360000000000000E+03	  +2.4739194919035995E+01	
  +2.0116666666666667E+01	  +2.5000000000000000E+01	  +1.1320000000000000E+03	  +2.4738392994844219E+01	
  +2.0133333333333333E+01	  +2.5000000000000000E+01	  +1.1350000000000000E+03	  +2.4738889325799363E+01	
  +2.0149999999999999E+01	  +2.5000000000000000E+01	  +1.1340000000000000E+03	  +2.4738296388739261E+01	
  +2.0166666666666668E+01	  +2.5000000000000000E+01	  +1.1350000000000000E+03	  +2.4738618785879616E+01	
  +2.0183333333333334E+01	  +2.5000000000000000E+01	  +1.1330000000000000E+03	  +2.4738205240846124E+01	
  +2.0199999999999999E+01	  +2.5000000000000000E+01	  +1.1320000000000000E+03	  +2.4738414337101588E+01	
  +2.0216666666666665E+01	  +2.5000000000000000E+01	  +1.1340000000000000E+03	  +2.4738115793627873E+01	
  +2.0233333333333334E+01	  +2.5000000000000000E+01	  +1.1300000000000000E+03	  +2.4738260899365113E+01	
  +2.0250000000000000E+01	  +2.5000000000000000E+01	  +1.1360000000000000E+03	  +2.4738033715695863E+01	
  +2.0266666666666666E+01	  +2.5000000000000000E+01	  +1.1310000000000000E+03	  +2.4738107456429578E+01	
  +2.0283333333333335E+01	  +2.5000000000000000E+01	  +1.1330000000000000E+03	  +2.4737934043818882E+01	
  +2.0300000000000001E+01	  +2.5000000000000000E+01	  +1.1340000000000000E+03	  +2.4737992019310408E+01	
  +2.0316666666666666E+01	  +2.5000000000000000E+01	  +1.1300000000000000E+03	  +2.4737860925900545E+01	
  +2.0333333333333332E+01	  +2.5000000000000000E+01	  +1.1320000000000000E+03	  +2.4737897016405643E+01	
  +2.0350000000000001E+01	  +2.5000000000000000E+01	  +1.1360000000000000E+03	  +2.4737801089243860E+01	
  +2.0366666666666667E+01	  +2.5000000000000000E+01	  +1.1340000000000000E+03	  +2.4737801197112429E+01	
  +2.0383333333333333E+01	  +2.5000000000000000E+01	  +1.1330000000000000E+03	  +2.4737708391672520E+01	
  +2.0399999999999999E+01	  +2.5000000000000000E+01	  +1.1330000000000000E+03	  +2.4737706845498604E+01	
  +2.0416666666666668E+01	  +2.5000000000000000E+01	  +1.1320000000000000E+03	  +2.4737640869591495E+01	
  +2.0433333333333334E+01	  +2.5000000000000000E+01	  +1.1320000000000000E+03	  +2.4737639033394760E+01	
  +2.0449999999999999E+01	  +2.5000000000000000E+01	  +1.1340000000000000E+03	  +2.4737591779390588E+01	
  +2.0466666666666665E+01	  +2.5000000000000000E+01	  +1.1340000000000000E+03	  +2.4737589630613360E+01	
  +2.0483333333333334E+01	  +2.5000000000000000E+01	  +1.1320000000000000E+03	  +2.4737554398102400E+01	
  +2.0500000000000000E+01	  +2.5000000000000000E+01	  +1.1340000000000000E+03	  +2.4737538083640079E+01	
  +2.0516666666666666E+01	  +2.5000000000000000E+01	  +1.1310000000000000E+03	  +2.4737487312815635E+01	
  +2.0533333333333335E+01	  +2.5000000000000000E+01	  +1.1330000000000000E+03	  +2.4737465492241849E+01	
  +2.0550000000000001E+01	  +2.5000000000000000E+01	  +1.1370000000000000E+03	  +2.4737435440860960E+01	
  +2.0566666666666666E+01	  +2.5000000000000000E+01	  +1.1320000000000000E+03	  +2.4737426174881794E+01	
  +2.0583333333333332E+01	  +2.5000000000000000E+01	  +1.1310000000000000E+03	  +2.4737403642014179E+01	
  +2.0600000000000001E+01	  +2.5000000000000000E+01	  +1.1320000000000000E+03	  +2.4737392657296205E+01	
  +2.0616666666666667E+01	  +2.5000000000000000E+01	  +1.1350000000000000E+03	  +2.4737360025894933E+01	
  +2.0633333333333333E+01	  +2.5000000000000000E+01	  +1.1340000000000000E+03	  +2.4737329944205353E+01	
  +2.0649999999999999E+01	  +2.5000000000000000E+01	  +1.1300000000000000E+03	  +2.4737297006728046E+01	
