Prague/Libus
50.000 [deg N], 14.450 [deg E], 304 [m], 1 [timezone h], -30 [time ref. min]
m	dm	dy	h	mi	G_Gh	hs	G_Gex	G_Gh_hr	G_Dh	G_Gk	G_Dk	G_Bn	Ta	FF	G_Gcs	Td	PVprod
11	11	315	17	15	0	-7.0	0	0	0	0	0	0	6.0	1.7	0	4.2	0
11	11	315	17	30	0	-9.3	0	0	0	0	0	0	6.0	1.8	0	4.4	0
11	11	315	17	45	0	-11.7	0	0	0	0	0	0	5.9	1.5	0	4.5	0
11	11	315	18	0	0	-14.0	0	0	0	0	0	0	5.9	1.2	0	4.6	0
11	11	315	18	15	0	-16.4	0	0	0	0	0	0	5.9	0.8	0	4.8	0
11	11	315	18	30	0	-18.8	0	0	0	0	0	0	5.9	0.5	0	4.9	0
11	11	315	18	45	0	-21.2	0	0	0	0	0	0	5.8	0.5	0	4.9	0
11	11	315	19	0	0	-23.6	0	0	0	0	0	0	5.8	0.4	0	4.9	0
11	11	315	19	15	0	-26.0	0	0	0	0	0	0	5.8	0.4	0	4.8	0
11	11	315	19	30	0	-28.4	0	0	0	0	0	0	5.8	0.3	0	4.8	0
11	11	315	19	45	0	-30.8	0	0	0	0	0	0	5.7	0.3	0	4.9	0
11	11	315	20	0	0	-33.2	0	0	0	0	0	0	5.7	0.4	0	5.0	0
11	11	315	20	15	0	-35.5	0	0	0	0	0	0	5.7	0.4	0	5.1	0
11	11	315	20	30	0	-37.8	0	0	0	0	0	0	5.7	0.5	0	5.2	0
11	11	315	20	45	0	-40.0	0	0	0	0	0	0	5.6	0.4	0	5.3	0
11	11	315	21	0	0	-42.2	0	0	0	0	0	0	5.6	0.4	0	5.3	0
11	11	315	21	15	0	-44.3	0	0	0	0	0	0	5.6	0.3	0	5.4	0
11	11	315	21	30	0	-46.3	0	0	0	0	0	0	5.5	0.2	0	5.4	0
11	11	315	21	45	0	-48.2	0	0	0	0	0	0	5.5	0.2	0	5.4	0
11	11	315	22	0	0	-50.0	0	0	0	0	0	0	5.5	0.1	0	5.4	0
11	11	315	22	15	0	-51.7	0	0	0	0	0	0	5.4	0.1	0	5.4	0
11	11	315	22	30	0	-53.1	0	0	0	0	0	0	5.4	0.0	0	5.4	0
11	11	315	22	45	0	-54.4	0	0	0	0	0	0	5.4	0.1	0	5.4	0
11	11	315	23	0	0	-55.5	0	0	0	0	0	0	5.4	0.1	0	5.4	0
11	11	315	23	15	0	-56.3	0	0	0	0	0	0	5.3	0.2	0	5.3	0
11	11	315	23	30	0	-56.9	0	0	0	0	0	0	5.3	0.3	0	5.3	0
11	11	315	23	45	0	-57.2	0	0	0	0	0	0	5.3	0.3	0	5.2	0
11	12	316	0	0	0	-57.2	0	0	0	0	0	0	5.3	0.3	0	5.1	0
11	12	316	0	15	0	-57.3	0	0	0	0	0	0	5.2	0.3	0	5.0	0
11	12	316	0	30	0	-56.7	0	0	0	0	0	0	5.2	0.3	0	4.9	0
11	12	316	0	45	0	-56.0	0	0	0	0	0	0	5.2	0.4	0	4.7	0
11	12	316	1	0	0	-55.0	0	0	0	0	0	0	5.1	0.5	0	4.6	0
11	12	316	1	15	0	-53.7	0	0	0	0	0	0	5.1	0.6	0	4.5	0
11	12	316	1	30	0	-52.3	0	0	0	0	0	0	5.1	0.7	0	4.4	0
11	12	316	1	45	0	-50.7	0	0	0	0	0	0	5.1	0.9	0	4.3	0
11	12	316	2	0	0	-48.9	0	0	0	0	0	0	5.0	1.1	0	4.2	0
11	12	316	2	15	0	-47.0	0	0	0	0	0	0	5.0	1.3	0	4.2	0
11	12	316	2	30	0	-45.0	0	0	0	0	0	0	5.0	1.5	0	4.1	0
11	12	316	2	45	0	-43.0	0	0	0	0	0	0	5.0	1.3	0	4.1	0
11	12	316	3	0	0	-40.8	0	0	0	0	0	0	4.9	1.2	0	4.1	0
11	12	316	3	15	0	-38.6	0	0	0	0	0	0	4.9	1.0	0	4.1	0
11	12	316	3	30	0	-36.3	0	0	0	0	0	0	4.9	0.8	0	4.1	0
11	12	316	3	45	0	-34.0	0	0	0	0	0	0	4.9	0.8	0	4.3	0
11	12	316	4	0	0	-31.6	0	0	0	0	0	0	4.9	0.8	0	4.4	0
11	12	316	4	15	0	-29.2	0	0	0	0	0	0	4.9	0.7	0	4.6	0
11	12	316	4	30	0	-26.8	0	0	0	0	0	0	4.9	0.7	0	4.7	0
11	12	316	4	45	0	-24.4	0	0	0	0	0	0	4.9	0.6	0	4.8	0
11	12	316	5	0	0	-22.0	0	0	0	0	0	0	4.9	0.5	0	4.8	0
11	12	316	5	15	0	-19.6	0	0	0	0	0	0	4.9	0.4	0	4.8	0
11	12	316	5	30	0	-17.2	0	0	0	0	0	0	4.9	0.3	0	4.8	0
11	12	316	5	45	0	-14.8	0	0	0	0	0	0	4.9	0.4	0	4.8	0
11	12	316	6	0	0	-12.5	0	0	0	0	0	0	4.9	0.5	0	4.8	0
11	12	316	6	15	0	-10.1	0	0	0	0	0	0	4.8	0.6	0	4.8	0
11	12	316	6	30	0	-7.8	0	0	0	0	0	0	4.8	0.7	0	4.8	0
11	12	316	6	45	0	-5.5	0	0	0	0	0	0	4.9	0.8	0	4.8	0
11	12	316	7	0	0	-3.3	0	0	0	0	0	0	4.9	0.9	0	4.7	0
11	12	316	7	15	0	-1.1	0	2	0	0	0	0	4.9	1.1	0	4.6	0
11	12	316	7	30	1	1.0	24	2	1	1	1	0	5.0	1.2	16	4.5	1
11	12	316	7	45	3	3.1	75	2	3	3	3	0	5.1	1.2	39	4.5	3
11	12	316	8	0	5	5.1	123	2	5	5	5	0	5.3	1.2	64	4.6	5
11	12	316	8	15	30	7.0	170	33	30	30	30	1	5.6	1.2	92	4.6	27
11	12	316	8	30	33	8.9	215	33	33	33	33	0	5.8	1.2	123	4.7	30
11	12	316	8	45	31	10.6	257	33	31	31	31	0	6.0	1.5	154	4.8	28
11	12	316	9	0	36	12.3	297	33	36	36	36	2	6.2	1.9	185	4.9	33
11	12	316	9	15	48	13.9	334	60	48	48	48	0	6.4	2.2	215	5.0	43
11	12	316	9	30	56	15.3	369	60	56	56	56	0	6.6	2.6	243	5.1	50
11	12	316	9	45	64	16.7	400	60	64	64	64	0	6.8	3.1	269	5.2	57
11	12	316	10	0	71	17.9	428	60	71	71	71	0	7.1	3.6	293	5.2	63
11	12	316	10	15	113	19.0	453	97	108	113	108	15	7.3	4.1	315	5.3	100
11	12	316	10	30	89	19.9	475	97	89	89	89	0	7.6	4.7	333	5.3	78
11	12	316	10	45	105	20.7	494	97	104	105	104	3	7.8	4.4	350	5.3	92
11	12	316	11	0	83	21.4	509	97	77	83	77	15	7.9	4.0	363	5.2	73
11	12	316	11	15	119	21.9	520	115	119	119	119	0	8.1	3.7	372	5.2	105
11	12	316	11	30	116	22.2	528	115	116	116	116	0	8.3	3.3	379	5.1	102
11	12	316	11	45	111	22.4	532	115	111	111	111	0	8.5	3.0	383	5.0	97
11	12	316	12	0	113	22.5	532	115	113	113	113	0	8.6	2.7	384	5.0	99
11	12	316	12	15	108	22.3	529	104	108	108	108	0	8.7	2.3	381	4.9	95
11	12	316	12	30	109	22.0	522	104	109	109	109	0	8.8	2.0	375	4.8	96
11	12	316	12	45	108	21.5	512	104	108	108	108	0	8.8	2.4	365	4.6	94
11	12	316	13	0	93	20.9	498	104	93	93	93	0	8.9	2.8	353	4.5	82
11	12	316	13	15	87	20.2	480	80	87	87	87	0	8.9	3.2	338	4.3	76
11	12	316	13	30	87	19.2	459	80	87	87	87	0	8.9	3.7	320	4.2	77
11	12	316	13	45	80	18.2	435	80	79	80	79	2	8.9	3.6	299	4.2	70
11	12	316	14	0	67	17.0	407	80	67	67	67	2	9.0	3.5	275	4.3	59
11	12	316	14	15	78	15.7	377	81	78	78	78	0	9.0	3.4	250	4.4	69
11	12	316	14	30	75	14.3	343	81	75	75	75	0	9.0	3.3	222	4.4	66
11	12	316	14	45	84	12.7	307	81	82	84	82	10	9.0	3.0	193	4.3	74
11	12	316	15	0	86	11.1	267	81	75	86	75	59	8.9	2.6	162	4.1	76
11	12	316	15	15	51	9.3	226	35	51	51	51	0	8.8	2.2	131	3.9	45
11	12	316	15	30	41	7.5	182	35	40	41	40	5	8.7	1.8	100	3.7	36
11	12	316	15	45	27	5.6	135	35	27	27	27	3	8.5	2.3	71	3.8	24
11	12	316	16	0	18	3.6	87	35	18	18	18	3	8.4	2.9	45	3.9	16
11	12	316	16	15	2	1.5	37	0	2	2	2	0	8.3	3.4	22	4.0	2
11	12	316	16	30	0	-0.6	1	0	0	0	0	0	8.2	4.0	0	4.1	0
11	12	316	16	45	0	-2.8	0	0	0	0	0	0	8.0	4.3	0	3.9	0
11	12	316	17	0	0	-5.0	0	0	0	0	0	0	7.9	4.6	0	3.8	0
11	12	316	17	15	0	-7.2	0	0	0	0	0	0	7.8	5.0	0	3.6	0
11	12	316	17	30	0	-9.5	0	0	0	0	0	0	7.7	5.3	0	3.4	0
11	12	316	17	45	0	-11.9	0	0	0	0	0	0	7.6	5.4	0	3.4	0
11	12	316	18	0	0	-14.2	0	0	0	0	0	0	7.5	5.5	0	3.3	0
11	12	316	18	15	0	-16.6	0	0	0	0	0	0	7.4	5.6	0	3.3	0
11	12	316	18	30	0	-19.0	0	0	0	0	0	0	7.3	5.7	0	3.2	0
11	12	316	18	45	0	-21.4	0	0	0	0	0	0	7.2	5.5	0	3.0	0
11	12	316	19	0	0	-23.8	0	0	0	0	0	0	7.0	5.2	0	2.7	0
11	12	316	19	15	0	-26.2	0	0	0	0	0	0	6.9	5.0	0	2.4	0
11	12	316	19	30	0	-28.6	0	0	0	0	0	0	6.8	4.7	0	2.2	0
11	12	316	19	45	0	-31.0	0	0	0	0	0	0	6.7	5.4	0	2.1	0
11	12	316	20	0	0	-33.4	0	0	0	0	0	0	6.6	6.2	0	2.0	0
11	12	316	20	15	0	-35.7	0	0	0	0	0	0	6.5	7.0	0	1.9	0
11	12	316	20	30	0	-38.0	0	0	0	0	0	0	6.4	7.7	0	1.8	0
11	12	316	20	45	0	-40.2	0	0	0	0	0	0	6.3	7.8	0	1.5	0
11	12	316	21	0	0	-42.4	0	0	0	0	0	0	6.2	7.8	0	1.2	0
11	12	316	21	15	0	-44.5	0	0	0	0	0	0	6.1	7.8	0	1.0	0
11	12	316	21	30	0	-46.5	0	0	0	0	0	0	6.0	7.8	0	0.7	0
11	12	316	21	45	0	-48.5	0	0	0	0	0	0	5.8	7.0	0	0.6	0
11	12	316	22	0	0	-50.3	0	0	0	0	0	0	5.7	6.2	0	0.6	0
11	12	316	22	15	0	-51.9	0	0	0	0	0	0	5.6	5.3	0	0.6	0
11	12	316	22	30	0	-53.4	0	0	0	0	0	0	5.5	4.5	0	0.6	0
11	12	316	22	45	0	-54.7	0	0	0	0	0	0	5.4	4.7	0	0.6	0
11	12	316	23	0	0	-55.7	0	0	0	0	0	0	5.3	4.9	0	0.7	0
11	12	316	23	15	0	-56.6	0	0	0	0	0	0	5.2	5.2	0	0.8	0
11	12	316	23	30	0	-57.2	0	0	0	0	0	0	5.1	5.5	0	0.8	0
11	12	316	23	45	0	-57.5	0	0	0	0	0	0	4.9	4.8	0	0.8	0
11	13	317	0	0	0	-57.5	0	0	0	0	0	0	4.8	4.1	0	0.7	0
11	13	317	0	15	0	-57.5	0	0	0	0	0	0	4.7	3.4	0	0.6	0
11	13	317	0	30	0	-57.0	0	0	0	0	0	0	4.5	2.6	0	0.6	0
11	13	317	0	45	0	-56.2	0	0	0	0	0	0	4.4	2.5	0	0.6	0
11	13	317	1	0	0	-55.2	0	0	0	0	0	0	4.3	2.3	0	0.7	0
11	13	317	1	15	0	-54.0	0	0	0	0	0	0	4.1	2.2	0	0.7	0
11	13	317	1	30	0	-52.5	0	0	0	0	0	0	4.0	2.0	0	0.8	0
11	13	317	1	45	0	-50.9	0	0	0	0	0	0	3.8	2.0	0	0.8	0
11	13	317	2	0	0	-49.2	0	0	0	0	0	0	3.7	2.0	0	0.9	0
11	13	317	2	15	0	-47.3	0	0	0	0	0	0	3.6	2.0	0	0.9	0
11	13	317	2	30	0	-45.3	0	0	0	0	0	0	3.4	2.0	0	1.0	0
11	13	317	2	45	0	-43.2	0	0	0	0	0	0	3.3	1.9	0	0.9	0
11	13	317	3	0	0	-41.0	0	0	0	0	0	0	3.2	1.8	0	0.9	0
11	13	317	3	15	0	-38.8	0	0	0	0	0	0	3.2	1.6	0	0.8	0
11	13	317	3	30	0	-36.5	0	0	0	0	0	0	3.1	1.5	0	0.8	0
11	13	317	3	45	0	-34.2	0	0	0	0	0	0	3.0	1.2	0	0.5	0
11	13	317	4	0	0	-31.8	0	0	0	0	0	0	2.9	1.0	0	0.3	0
11	13	317	4	15	0	-29.5	0	0	0	0	0	0	2.9	0.7	0	0.1	0
11	13	317	4	30	0	-27.1	0	0	0	0	0	0	2.8	0.4	0	-0.1	0
11	13	317	4	45	0	-24.7	0	0	0	0	0	0	2.7	0.4	0	-0.2	0
11	13	317	5	0	0	-22.2	0	0	0	0	0	0	2.7	0.4	0	-0.3	0
11	13	317	5	15	0	-19.8	0	0	0	0	0	0	2.6	0.3	0	-0.4	0
11	13	317	5	30	0	-17.4	0	0	0	0	0	0	2.6	0.3	0	-0.5	0
11	13	317	5	45	0	-15.1	0	0	0	0	0	0	2.5	0.4	0	-0.8	0
11	13	317	6	0	0	-12.7	0	0	0	0	0	0	2.4	0.4	0	-1.1	0
11	13	317	6	15	0	-10.4	0	0	0	0	0	0	2.4	0.5	0	-1.4	0
11	13	317	6	30	0	-8.0	0	0	0	0	0	0	2.3	0.6	0	-1.8	0
11	13	317	6	45	0	-5.8	0	0	0	0	0	0	2.4	0.5	0	-1.7	0
11	13	317	7	0	0	-3.5	0	0	0	0	0	0	2.5	0.4	0	-1.6	0
11	13	317	7	15	0	-1.4	0	10	0	0	0	0	2.6	0.2	0	-1.4	0
11	13	317	7	30	4	0.8	19	10	4	4	4	0	2.7	0.1	12	-1.3	4
11	13	317	7	45	12	2.8	69	10	12	12	12	3	2.9	0.1	38	-1.2	11
11	13	317	8	0	22	4.8	118	10	21	22	21	11	3.2	0.1	65	-1.0	20
11	13	317	8	15	44	6.8	164	74	41	44	41	18	3.6	0.2	95	-0.9	40
11	13	317	8	30	68	8.6	209	74	59	68	59	58	4.0	0.2	127	-0.7	61
11	13	317	8	45	82	10.4	251	74	70	82	70	65	4.5	0.3	159	-0.5	73
11	13	317	9	0	103	12.0	291	74	80	103	80	114	5.0	0.3	191	-0.2	92
11	13	317	9	15	153	13.6	328	192	76	153	76	330	5.6	0.4	222	0.0	135
11	13	317	9	30	171	15.1	363	192	88	171	88	315	6.2	0.5	251	0.2	150
11	13	317	9	45	207	16.4	394	192	82	207	82	442	6.7	0.6	278	0.3	182
11	13	317	10	0	239	17.6	422	192	81	239	81	524	7.1	0.7	302	0.3	208
11	13	317	10	15	236	18.7	447	227	108	236	108	398	7.5	0.9	325	0.4	205
11	13	317	10	30	241	19.7	469	227	122	241	122	352	7.8	1.0	344	0.5	209
11	13	317	10	45	245	20.5	488	227	130	245	130	331	7.9	1.1	360	0.6	213
11	13	317	11	0	185	21.1	503	227	156	185	156	80	7.9	1.3	374	0.8	161
11	13	317	11	15	128	21.6	514	128	128	128	128	2	7.7	1.4	384	0.9	113
11	13	317	11	30	130	22.0	522	128	130	130	130	1	7.7	1.6	391	1.1	115
11	13	317	11	45	135	22.2	526	128	133	135	133	4	7.8	1.6	394	0.9	118
11	13	317	12	0	120	22.2	526	128	120	120	120	1	8.0	1.6	395	0.8	105
11	13	317	12	15	196	22.0	523	198	169	196	169	72	8.2	1.6	392	0.6	171
11	13	317	12	30	201	21.7	516	198	170	201	170	85	8.5	1.6	386	0.4	175
11	13	317	12	45	201	21.3	506	198	168	201	168	91	8.5	2.0	377	0.3	174
11	13	317	13	0	194	20.7	492	198	161	194	161	94	8.4	2.4	364	0.3	169
11	13	317	13	15	122	19.9	475	124	120	122	120	5	8.2	2.8	349	0.2	107
11	13	317	13	30	110	19.0	454	124	108	110	108	4	8.1	3.3	330	0.1	96
11	13	317	13	45	122	17.9	429	124	116	122	116	21	8.0	3.7	309	-0.2	107
11	13	317	14	0	145	16.8	402	124	122	145	122	80	8.1	4.2	285	-0.5	127
11	13	317	14	15	173	15.4	371	113	100	173	100	277	8.1	4.6	258	-0.8	151
11	13	317	14	30	134	14.0	338	113	94	134	94	160	8.1	5.1	230	-1.1	117
11	13	317	14	45	79	12.5	301	113	71	79	71	39	7.8	5.5	200	-0.9	70
11	13	317	15	0	65	10.8	262	113	60	65	60	32	7.4	5.9	168	-0.6	58
11	13	317	15	15	41	9.1	221	24	41	41	41	4	7.1	6.3	136	-0.4	37
11	13	317	15	30	28	7.3	177	24	26	28	26	11	7.0	6.7	103	-0.1	25
11	13	317	15	45	17	5.4	130	24	17	17	17	0	6.7	5.9	72	-0.1	15
11	13	317	16	0	11	3.4	82	24	11	11	11	2	6.5	5.1	45	-0.2	10
11	13	317	16	15	2	1.3	32	0	2	2	2	0	6.3	4.2	20	-0.2	2
11	13	317	16	30	0	-0.8	0	0	0	0	0	0	6.1	3.4	0	-0.2	0
11	13	317	16	45	0	-2.9	0	0	0	0	0	0	5.9	3.2	0	-0.4	0
11	13	317	17	0	0	-5.2	0	0	0	0	0	0	5.8	3.2	0	-0.6	0
11	13	317	17	15	0	-7.4	0	0	0	0	0	0	5.7	3.1	0	-0.8	0
11	13	317	17	30	0	-9.7	0	0	0	0	0	0	5.6	3.0	0	-0.9	0
11	13	317	17	45	0	-12.1	0	0	0	0	0	0	5.6	3.2	0	-1.0	0
11	13	317	18	0	0	-14.4	0	0	0	0	0	0	5.5	3.5	0	-1.0	0
11	13	317	18	15	0	-16.8	0	0	0	0	0	0	5.4	3.7	0	-1.0	0
11	13	317	18	30	0	-19.2	0	0	0	0	0	0	5.3	4.0	0	-1.0	0
11	13	317	18	45	0	-21.6	0	0	0	0	0	0	5.3	3.7	0	-1.1	0
11	13	317	19	0	0	-24.0	0	0	0	0	0	0	5.2	3.4	0	-1.1	0
11	13	317	19	15	0	-26.4	0	0	0	0	0	0	5.1	3.1	0	-1.2	0
11	13	317	19	30	0	-28.8	0	0	0	0	0	0	5.1	2.8	0	-1.2	0
11	13	317	19	45	0	-31.2	0	0	0	0	0	0	5.0	3.0	0	-1.4	0
11	13	317	20	0	0	-33.6	0	0	0	0	0	0	4.9	3.2	0	-1.5	0
11	13	317	20	15	0	-35.9	0	0	0	0	0	0	4.9	3.5	0	-1.6	0
11	13	317	20	30	0	-38.2	0	0	0	0	0	0	4.8	3.7	0	-1.8	0
11	13	317	20	45	0	-40.4	0	0	0	0	0	0	4.7	3.3	0	-1.7	0
11	13	317	21	0	0	-42.6	0	0	0	0	0	0	4.6	2.9	0	-1.6	0
11	13	317	21	15	0	-44.7	0	0	0	0	0	0	4.6	2.5	0	-1.5	0
11	13	317	21	30	0	-46.8	0	0	0	0	0	0	4.5	2.0	0	-1.3	0
11	13	317	21	45	0	-48.7	0	0	0	0	0	0	4.4	1.9	0	-1.4	0
11	13	317	22	0	0	-50.5	0	0	0	0	0	0	4.4	1.8	0	-1.4	0
11	13	317	22	15	0	-52.1	0	0	0	0	0	0	4.3	1.6	0	-1.5	0
11	13	317	22	30	0	-53.6	0	0	0	0	0	0	4.2	1.5	0	-1.5	0
11	13	317	22	45	0	-54.9	0	0	0	0	0	0	4.2	1.7	0	-1.5	0
11	13	317	23	0	0	-56.0	0	0	0	0	0	0	4.1	1.8	0	-1.5	0
11	13	317	23	15	0	-56.8	0	0	0	0	0	0	4.0	2.0	0	-1.5	0
11	13	317	23	30	0	-57.4	0	0	0	0	0	0	4.0	2.2	0	-1.5	0
11	13	317	23	45	0	-57.7	0	0	0	0	0	0	3.9	2.1	0	-1.7	0
11	14	318	0	0	0	-57.8	0	0	0	0	0	0	3.9	2.0	0	-1.9	0
11	14	318	0	15	0	-57.8	0	0	0	0	0	0	3.8	1.9	0	-2.0	0
11	14	318	0	30	0	-57.3	0	0	0	0	0	0	3.8	1.8	0	-2.2	0
11	14	318	0	45	0	-56.5	0	0	0	0	0	0	3.8	2.7	0	-2.1	0
11	14	318	1	0	0	-55.5	0	0	0	0	0	0	3.8	3.7	0	-2.1	0
11	14	318	1	15	0	-54.2	0	0	0	0	0	0	3.8	4.7	0	-2.0	0
11	14	318	1	30	0	-52.8	0	0	0	0	0	0	3.7	5.6	0	-1.9	0
11	14	318	1	45	0	-51.2	0	0	0	0	0	0	3.7	5.3	0	-1.8	0
11	14	318	2	0	0	-49.4	0	0	0	0	0	0	3.7	4.9	0	-1.8	0
11	14	318	2	15	0	-47.5	0	0	0	0	0	0	3.7	4.5	0	-1.7	0
11	14	318	2	30	0	-45.5	0	0	0	0	0	0	3.7	4.0	0	-1.7	0
11	14	318	2	45	0	-43.4	0	0	0	0	0	0	3.7	3.8	0	-1.5	0
11	14	318	3	0	0	-41.3	0	0	0	0	0	0	3.7	3.5	0	-1.2	0
11	14	318	3	15	0	-39.0	0	0	0	0	0	0	3.6	3.3	0	-1.0	0
11	14	318	3	30	0	-36.7	0	0	0	0	0	0	3.6	3.0	0	-0.8	0
11	14	318	3	45	0	-34.4	0	0	0	0	0	0	3.6	2.9	0	-0.7	0
11	14	318	4	0	0	-32.1	0	0	0	0	0	0	3.6	2.7	0	-0.7	0
11	14	318	4	15	0	-29.7	0	0	0	0	0	0	3.6	2.6	0	-0.6	0
11	14	318	4	30	0	-27.3	0	0	0	0	0	0	3.6	2.4	0	-0.6	0
11	14	318	4	45	0	-24.9	0	0	0	0	0	0	3.6	2.0	0	-0.6	0
11	14	318	5	0	0	-22.5	0	0	0	0	0	0	3.6	1.6	0	-0.6	0
11	14	318	5	15	0	-20.1	0	0	0	0	0	0	3.6	1.2	0	-0.6	0
11	14	318	5	30	0	-17.7	0	0	0	0	0	0	3.6	0.7	0	-0.6	0
11	14	318	5	45	0	-15.3	0	0	0	0	0	0	3.6	0.8	0	-0.8	0
11	14	318	6	0	0	-12.9	0	0	0	0	0	0	3.6	0.8	0	-0.9	0
11	14	318	6	15	0	-10.6	0	0	0	0	0	0	3.6	0.9	0	-1.1	0
11	14	318	6	30	0	-8.3	0	0	0	0	0	0	3.6	1.0	0	-1.2	0
11	14	318	6	45	0	-6.0	0	0	0	0	0	0	3.6	0.9	0	-1.2	0
11	14	318	7	0	0	-3.8	0	0	0	0	0	0	3.7	0.8	0	-1.2	0
11	14	318	7	15	0	-1.6	0	2	0	0	0	0	3.7	0.6	0	-1.2	0
11	14	318	7	30	1	0.5	14	2	1	1	1	0	3.8	0.5	9	-1.3	1
11	14	318	7	45	3	2.6	63	2	3	3	3	0	3.8	0.4	35	-1.0	3
11	14	318	8	0	6	4.6	112	2	6	6	6	0	3.9	0.3	62	-0.7	5
11	14	318	8	15	9	6.5	158	12	9	9	9	0	4.0	0.2	92	-0.4	8
11	14	318	8	30	12	8.4	203	12	12	12	12	0	4.1	0.1	124	-0.1	11
11	14	318	8	45	13	10.1	245	12	13	13	13	0	4.1	0.1	156	0.0	12
11	14	318	9	0	15	11.8	285	12	15	15	15	0	4.2	0.1	188	0.2	14
11	14	318	9	15	20	13.4	322	22	20	20	20	0	4.3	0.1	219	0.3	18
11	14	318	9	30	22	14.8	357	22	22	22	22	0	4.4	0.1	248	0.4	20
11	14	318	9	45	22	16.1	388	22	22	22	22	0	4.5	0.2	275	0.5	20
11	14	318	10	0	26	17.4	416	22	26	26	26	0	4.6	0.3	300	0.6	23
11	14	318	10	15	36	18.4	441	37	36	36	36	0	4.7	0.5	322	0.7	32
11	14	318	10	30	32	19.4	463	37	32	32	32	0	4.8	0.6	341	0.8	29
11	14	318	10	45	39	20.2	482	37	39	39	39	0	4.9	0.5	358	1.1	35
11	14	318	11	0	41	20.9	497	37	41	41	41	0	5.0	0.4	371	1.4	37
11	14	318	11	15	42	21.4	508	46	42	42	42	0	5.1	0.3	381	1.6	38
11	14	318	11	30	53	21.7	516	46	53	53	53	0	5.1	0.2	388	1.9	48
11	14	318	11	45	47	21.9	520	46	47	47	47	0	5.2	0.2	392	1.7	42
11	14	318	12	0	42	21.9	521	46	42	42	42	0	5.3	0.2	393	1.6	37
11	14	318	12	15	27	21.8	518	51	27	27	27	0	5.3	0.2	390	1.4	24
11	14	318	12	30	36	21.5	511	51	36	36	36	0	5.4	0.2	384	1.3	32
11	14	318	12	45	55	21.0	500	51	55	55	55	0	5.7	0.2	374	1.4	49
11	14	318	13	0	85	20.4	487	51	85	85	85	1	6.4	0.2	362	1.6	75
11	14	318	13	15	280	19.6	469	298	81	280	81	590	7.2	0.1	346	1.7	243
11	14	318	13	30	269	18.7	448	298	70	269	70	622	8.0	0.1	328	1.9	233
11	14	318	13	45	255	17.7	424	298	63	255	63	631	8.3	0.1	307	2.0	220
11	14	318	14	0	238	16.5	397	298	56	238	56	640	8.3	0.1	283	2.1	206
11	14	318	14	15	228	15.2	366	201	47	228	47	691	8.4	0.1	256	2.2	198
11	14	318	14	30	210	13.8	333	201	45	210	45	693	8.7	0.1	228	2.3	182
11	14	318	14	45	194	12.3	296	201	45	194	45	703	8.8	0.3	198	2.2	168
11	14	318	15	0	171	10.6	257	201	47	171	47	669	8.9	0.4	166	2.1	148
11	14	318	15	15	132	8.9	216	85	51	132	51	525	8.8	0.6	133	1.9	115
11	14	318	15	30	96	7.1	172	85	35	96	35	489	8.8	0.8	101	1.8	84
11	14	318	15	45	69	5.2	126	85	30	69	30	434	8.7	0.8	70	1.7	61
11	14	318	16	0	45	3.2	78	85	23	45	23	388	8.5	0.8	43	1.6	40
11	14	318	16	15	2	1.1	28	0	2	2	2	0	8.4	0.9	18	1.4	2
11	14	318	16	30	0	-1.0	0	0	0	0	0	0	8.2	0.9	0	1.3	0
11	14	318	16	45	0	-3.1	0	0	0	0	0	0	8.1	0.8	0	1.4	0
11	14	318	17	0	0	-5.3	0	0	0	0	0	0	8.1	0.7	0	1.5	0
11	14	318	17	15	0	-7.6	0	0	0	0	0	0	8.0	0.5	0	1.6	0
11	14	318	17	30	0	-9.9	0	0	0	0	0	0	8.0	0.4	0	1.7	0
11	14	318	17	45	0	-12.2	0	0	0	0	0	0	7.9	0.4	0	1.8	0
11	14	318	18	0	0	-14.6	0	0	0	0	0	0	7.9	0.4	0	2.0	0
11	14	318	18	15	0	-17.0	0	0	0	0	0	0	7.8	0.5	0	2.1	0
11	14	318	18	30	0	-19.4	0	0	0	0	0	0	7.8	0.5	0	2.2	0
11	14	318	18	45	0	-21.8	0	0	0	0	0	0	7.7	0.4	0	2.3	0
11	14	318	19	0	0	-24.2	0	0	0	0	0	0	7.7	0.3	0	2.5	0
11	14	318	19	15	0	-26.6	0	0	0	0	0	0	7.6	0.2	0	2.7	0
11	14	318	19	30	0	-29.0	0	0	0	0	0	0	7.6	0.1	0	2.9	0
11	14	318	19	45	0	-31.4	0	0	0	0	0	0	7.5	0.1	0	2.9	0
11	14	318	20	0	0	-33.7	0	0	0	0	0	0	7.5	0.1	0	2.9	0
11	14	318	20	15	0	-36.1	0	0	0	0	0	0	7.4	0.1	0	3.0	0
11	14	318	20	30	0	-38.4	0	0	0	0	0	0	7.4	0.1	0	3.0	0
11	14	318	20	45	0	-40.6	0	0	0	0	0	0	7.3	0.1	0	3.0	0
11	14	318	21	0	0	-42.8	0	0	0	0	0	0	7.3	0.2	0	3.0	0
11	14	318	21	15	0	-44.9	0	0	0	0	0	0	7.2	0.2	0	2.9	0
11	14	318	21	30	0	-47.0	0	0	0	0	0	0	7.2	0.3	0	2.9	0
11	14	318	21	45	0	-48.9	0	0	0	0	0	0	7.1	0.3	0	3.0	0
11	14	318	22	0	0	-50.7	0	0	0	0	0	0	7.1	0.3	0	3.2	0
